Symbol,Ex_Date,Pre_Drop_Price,Dividend_Amount,Yield_Percent,Volume_On_ExDate,TARGET_Recovery_Days
NATCOPHARM,2022-08-19,633.54,3.5,0.55,278415.0,177
NATCOPHARM,2022-11-21,560.11,0.75,0.13,130838.0,8
NATCOPHARM,2023-02-21,537.02,1.25,0.23,107506.0,7
NATCOPHARM,2023-08-22,843.16,7.0,0.83,955158.0,0
NATCOPHARM,2023-11-24,778.77,1.25,0.16,349819.0,3
NATCOPHARM,2024-02-26,1015.66,1.25,0.12,288636.0,39
NATCOPHARM,2024-08-23,1535.05,3.0,0.2,1498277.0,0
NATCOPHARM,2024-11-27,1343.61,1.5,0.11,441760.0,2
NATCOPHARM,2025-02-18,863.93,1.5,0.17,1359842.0,41
NATCOPHARM,2025-08-19,869.4,2.0,0.23,361873.0,0
NATCOPHARM,2025-11-20,827.24,1.5,0.18,7751429.0,0
NATCOPHARM,2026-02-18,883.2,1.5,0.17,1068111.0,0
NBCC,2016-09-08,50.54,0.44,0.88,5096421.0,0
NBCC,2017-03-28,52.98,0.18,0.33,2133534.0,7
NBCC,2017-09-07,63.39,0.37,0.58,3170088.0,0
NBCC,2018-03-15,61.53,0.18,0.3,5288742.0,11
NBCC,2018-09-06,41.67,0.37,0.9,4022491.0,0
NBCC,2019-09-12,23.44,0.43,1.85,30796723.0,0
NBCC,2020-11-26,15.92,0.09,0.57,7844244.0,0
NBCC,2021-09-22,27.26,0.31,1.15,8781708.0,0
NBCC,2022-09-01,22.1,0.33,1.51,6471771.0,0
NBCC,2023-09-01,33.39,0.36,1.08,35149191.0,0
NBCC,2024-09-06,119.62,0.42,0.35,19506184.0,180
NBCC,2025-02-18,80.96,0.53,0.65,14312121.0,2
NBCC,2025-08-13,106.13,0.21,0.2,3763179.0,19
NBCC,2025-08-29,98.45,0.14,0.14,5435093.0,1
NBCC,2025-11-19,114.6,0.21,0.18,6455676.0,1
NBCC,2026-02-25,94.42,0.12,0.13,10414932.0,0
NCC,2016-08-08,69.71,0.6,0.86,1407326.0,0
NCC,2017-08-07,77.66,0.4,0.52,6925876.0,0
NCC,2018-07-30,84.26,1.0,1.19,8284492.0,3
NCC,2019-08-08,66.35,1.5,2.26,9246807.0,368
NCC,2020-09-07,31.34,0.2,0.64,5646611.0,0
NCC,2021-08-05,80.99,0.8,0.99,5367462.0,0
NCC,2022-08-11,62.33,2.0,3.21,3210684.0,0
NCC,2023-08-25,150.25,2.2,1.46,2402385.0,3
NCC,2024-08-30,314.56,2.2,0.7,2248874.0,0
NCC,2025-08-14,220.48,2.2,1.0,1366665.0,2
NHPC,2016-09-08,16.56,0.58,3.5,2039968.0,0
NHPC,2017-01-19,18.61,1.7,9.14,8514438.0,5
NHPC,2017-09-13,19.14,0.1,0.52,3355509.0,0
NHPC,2018-02-20,18.81,1.12,5.96,6223105.0,0
NHPC,2018-09-12,17.23,0.28,1.63,1474116.0,0
NHPC,2019-02-18,16.66,0.71,4.26,5353910.0,0
NHPC,2019-09-12,17.53,0.75,4.28,1985342.0,0
NHPC,2020-02-17,17.45,1.18,6.76,13667692.0,10
NHPC,2020-09-17,16.38,0.32,1.95,2448806.0,0
NHPC,2021-02-22,20.57,1.25,6.08,10052312.0,6
NHPC,2021-09-16,23.38,0.35,1.5,8689658.0,0
NHPC,2022-02-22,25.45,1.31,5.15,4775889.0,0
NHPC,2022-08-10,31.08,0.5,1.61,9346727.0,5
NHPC,2023-02-17,36.79,1.4,3.81,5572185.0,0
NHPC,2023-08-22,46.6,0.45,0.97,10531488.0,0
NHPC,2024-02-22,86.96,1.4,1.61,172188774.0,0
NHPC,2024-08-12,93.18,0.5,0.54,36867310.0,7
NHPC,2025-02-13,70.98,1.4,1.97,14449514.0,0
NHPC,2025-08-14,83.1,0.51,0.61,13988133.0,20
NHPC,2026-02-10,77.5,1.4,1.81,25051448.0,1
NLCINDIA,2016-09-07,47.8,1.2,2.51,180464.0,1
NLCINDIA,2017-03-24,75.91,7.34,9.67,762683.0,1256
NLCINDIA,2018-03-26,61.1,4.23,6.92,1096251.0,6
NLCINDIA,2018-07-20,50.36,0.27,0.54,111957.0,2
NLCINDIA,2019-03-26,55.1,4.53,8.22,1758214.0,523
NLCINDIA,2020-03-05,45.19,7.06,15.62,1588524.0,111
NLCINDIA,2021-02-17,43.58,1.0,2.29,885703.0,0
NLCINDIA,2021-09-21,47.78,1.5,3.14,1463404.0,0
NLCINDIA,2022-03-14,58.78,1.5,2.55,2290817.0,9
NLCINDIA,2022-09-21,68.22,1.5,2.2,1766662.0,23
NLCINDIA,2023-02-24,74.45,1.5,2.01,1156201.0,0
NLCINDIA,2023-09-18,124.96,2.0,1.6,1819843.0,0
NLCINDIA,2024-02-16,245.31,1.5,0.61,6278097.0,0
NLCINDIA,2024-09-17,260.27,1.5,0.58,3308173.0,0
NLCINDIA,2025-02-07,214.36,1.5,0.7,1055395.0,7
NLCINDIA,2025-09-19,251.08,1.5,0.6,2358303.0,0
NLCINDIA,2026-01-20,252.75,3.6,1.42,2769128.0,0
NMDC,2016-03-30,13.56,0.5,3.69,6298609.0,0
NMDC,2017-03-16,19.68,1.38,7.03,16499900.0,0
NMDC,2017-09-14,19.37,0.33,1.72,8396358.0,0
NMDC,2018-03-27,17.95,1.43,7.99,17144630.0,0
NMDC,2019-03-22,17.5,1.84,10.51,29889074.0,0
NMDC,2020-02-18,17.46,1.76,10.1,45954451.0,1
NMDC,2021-03-22,23.44,2.59,11.04,48258477.0,0
NMDC,2021-12-14,28.05,3.0,10.71,65075873.0,0
NMDC,2022-02-17,31.54,1.91,6.06,48611412.0,8
NMDC,2023-02-24,33.07,1.25,3.78,40512774.0,3
NMDC,2023-08-31,36.06,0.95,2.63,31771695.0,0
NMDC,2024-02-27,70.2,1.92,2.73,62647536.0,3
NMDC,2024-09-17,67.1,0.5,0.75,14344563.0,5
NMDC,2025-03-21,63.64,2.3,3.61,31798886.0,0
NMDC,2025-08-14,69.47,1.0,1.44,34242659.0,3
NMDC,2026-02-13,82.24,2.5,3.04,31361483.0,9
NTPC,2016-09-08,93.18,1.46,1.57,2926024.0,0
NTPC,2017-02-15,99.81,2.17,2.18,4591172.0,0
NTPC,2017-09-07,100.83,1.81,1.79,5341582.0,0
NTPC,2018-02-07,99.34,2.27,2.29,11374195.0,0
NTPC,2018-09-06,102.62,1.99,1.94,7658860.0,0
NTPC,2019-02-06,85.57,2.98,3.49,12810810.0,0
NTPC,2019-08-13,94.61,2.5,2.64,25954194.0,9
NTPC,2020-03-26,62.12,0.5,0.8,39959613.0,0
NTPC,2020-08-13,69.57,2.65,3.81,13723113.0,0
NTPC,2021-02-11,80.72,3.0,3.72,18452535.0,0
NTPC,2021-09-08,96.56,3.15,3.26,10508654.0,0
NTPC,2022-02-03,120.93,4.0,3.31,9571728.0,6
NTPC,2022-08-10,140.55,3.0,2.13,14055597.0,2
NTPC,2023-02-03,149.99,4.25,2.83,11730514.0,0
NTPC,2023-08-11,200.48,3.0,1.5,7970536.0,2
NTPC,2023-11-03,219.97,2.25,1.02,6825146.0,0
NTPC,2024-02-06,317.31,3.25,1.02,12024661.0,0
NTPC,2024-08-07,395.62,3.25,0.82,15556736.0,0
NTPC,2024-10-31,392.5,2.5,0.64,12204072.0,0
NTPC,2025-01-31,312.26,2.5,0.8,13195557.0,0
NTPC,2025-09-04,325.66,3.35,1.03,7934237.0,5
NTPC,2025-11-07,321.47,2.75,0.86,8578167.0,0
NTPC,2026-02-06,364.25,2.75,0.75,7328789.0,0
NH,2019-08-01,218.53,1.0,0.46,6931.0,0
NH,2020-03-11,310.96,1.0,0.32,194390.0,102
NH,2022-08-22,712.31,1.0,0.14,86063.0,7
NH,2023-07-07,1004.86,2.5,0.25,190178.0,1
NH,2024-08-02,1245.82,4.0,0.32,222713.0,12
NH,2025-08-01,1910.7,4.5,0.24,272815.0,0
NATIONALUM,2016-03-23,21.61,1.25,5.78,1346310.0,0
NATIONALUM,2016-09-27,25.93,0.75,2.89,987091.0,0
NATIONALUM,2017-03-09,42.36,2.8,6.61,1637236.0,2
NATIONALUM,2018-02-16,44.84,4.7,10.48,8466598.0,31
NATIONALUM,2018-08-23,46.11,1.0,2.17,6242256.0,1
NATIONALUM,2019-03-11,36.63,4.5,12.28,31504094.0,0
NATIONALUM,2019-09-11,30.54,1.25,4.09,6733955.0,0
NATIONALUM,2020-02-18,28.99,1.5,5.17,8795325.0,0
NATIONALUM,2020-12-01,29.36,0.5,1.7,20280722.0,0
NATIONALUM,2021-03-22,42.33,2.0,4.72,11491902.0,0
NATIONALUM,2021-09-23,71.41,1.0,1.4,24837792.0,0
NATIONALUM,2021-11-24,78.81,2.0,2.54,22071642.0,10
NATIONALUM,2022-02-17,98.1,3.0,3.06,16060493.0,7
NATIONALUM,2022-09-15,68.83,1.5,2.18,22339284.0,74
NATIONALUM,2023-01-25,71.24,1.0,1.4,10768801.0,3
NATIONALUM,2023-03-21,68.37,2.5,3.66,14164118.0,0
NATIONALUM,2023-09-15,88.0,1.0,1.14,16664082.0,17
NATIONALUM,2023-11-22,83.88,1.0,1.19,7740924.0,6
NATIONALUM,2024-02-23,146.22,2.0,1.37,16443079.0,5
NATIONALUM,2024-09-20,166.93,2.0,1.2,14292236.0,0
NATIONALUM,2024-11-29,230.68,4.0,1.73,19516119.0,2
NATIONALUM,2025-02-14,180.25,4.0,2.22,13495376.0,4
NATIONALUM,2025-09-19,205.58,2.5,1.22,6125353.0,0
NATIONALUM,2025-11-14,261.4,4.0,1.53,10276305.0,12
NATIONALUM,2026-02-06,359.35,4.5,1.25,12608116.0,1
NAVA,2016-07-25,52.4,0.75,1.43,1400092.0,0
NAVA,2017-08-02,57.82,0.5,0.86,410084.0,29
NAVA,2018-07-30,57.61,0.75,1.3,803160.0,0
NAVA,2019-08-01,39.06,0.75,1.92,451000.0,0
NAVA,2020-03-09,28.76,0.75,2.61,228452.0,113
NAVA,2021-08-18,49.84,1.25,2.51,655824.0,7
NAVA,2022-08-01,93.11,3.0,3.22,967916.0,0
NAVA,2023-07-24,159.5,3.0,1.88,681960.0,0
NAVA,2024-08-01,446.59,2.0,0.45,426674.0,1
NAVA,2024-08-30,470.39,2.0,0.43,614914.0,3
NAVA,2025-08-07,598.13,6.0,1.0,344883.0,0
NAVA,2025-11-14,539.75,3.0,0.56,202308.0,0
NAVINFLUOR,2016-07-15,410.34,2.2,0.54,68815.0,0
NAVINFLUOR,2016-11-04,469.69,3.7,0.79,71815.0,4
NAVINFLUOR,2017-06-16,603.19,2.6,0.43,14595.0,17
NAVINFLUOR,2017-11-08,673.17,3.4,0.51,51789.0,0
NAVINFLUOR,2018-07-13,621.13,6.6,1.06,43426.0,0
NAVINFLUOR,2018-11-14,633.55,3.8,0.6,17176.0,0
NAVINFLUOR,2019-06-07,686.47,4.0,0.58,10220.0,1
NAVINFLUOR,2019-11-05,868.84,4.0,0.46,51161.0,5
NAVINFLUOR,2020-03-05,1341.71,4.0,0.3,428357.0,0
NAVINFLUOR,2020-08-07,1818.07,3.0,0.17,211534.0,0
NAVINFLUOR,2020-11-10,2417.71,5.0,0.21,99982.0,0
NAVINFLUOR,2021-07-09,3784.27,6.0,0.16,103943.0,0
NAVINFLUOR,2021-11-01,3292.69,5.0,0.15,154280.0,0
NAVINFLUOR,2022-07-07,3729.4,6.0,0.16,84820.0,0
NAVINFLUOR,2022-11-03,4500.6,5.0,0.11,109666.0,111
NAVINFLUOR,2023-07-07,4572.16,7.0,0.15,156429.0,36
NAVINFLUOR,2023-11-10,3568.31,8.0,0.22,77028.0,0
NAVINFLUOR,2024-07-05,3637.8,7.0,0.19,199447.0,0
NAVINFLUOR,2024-11-07,3482.06,5.0,0.14,251994.0,0
NAVINFLUOR,2025-07-04,4863.3,7.0,0.14,49601.0,0
